date;source;3458b;3459x;3458ff;2002ltc;d1281;h34420a;h34401;k2001;k2001m;sdev;sdev2;sdev3;sdev4;sdev5;sdev6;sdev7;sdev8;sdev9;temp;temp2;temp3;temp4;temp5;roomtemp;roomr;roomp;Unnamed: 28
06142026-12:28:10;0.129811;0.129810343;0.129810539;0.12981029;0.129808736;0.129810431;0.12980996;0.1298089;0.12980858;0.12980906;5.43917e-08;3.49335e-08;6.73934e-08;6.83093e-08;3.62491e-08;7.6e-08;1.25156e-07;3.55528e-08;3.89872e-08;36.0;37.6;40.8;23.0;23.0;25.76;43.1;996.85;
06132026-23:41:13;0.129982;0.129981093;0.129981359;0.12998127;0.129979635;0.129981286;0.12998092;0.12997968;0.12997935;0.12998038;4.70115e-08;7.86956e-08;3.18774e-08;9.2116e-08;2.64772e-08;7.57364e-08;2.75637e-07;5.84466e-08;3.96989e-08;35.2;36.6;39.7;23.0;23.0;24.23;44.4;999.09;
06142026-06:09:29;0.131436;0.131435094;0.131435483;0.131435294;0.131433674;0.131435393;0.13143497;0.13143372;0.1314334;0.13143438;8.07455e-08;6.79413e-08;4.98219e-08;6.69806e-08;2.09284e-08;4.24264e-08;1.44083e-07;5.15364e-08;3.79473e-08;35.5;36.9;40.1;23.0;23.0;24.71;43.8;997.58;
06132026-21:55:34;0.133044;0.133043162;0.133043309;0.133043326;0.133041609;0.133043228;0.13304277;0.13304167;0.13304142;0.1330422;2.73621e-08;2.60107e-08;1.15513e-07;1.18085e-07;1.79488e-08;3.82623e-08;2.19964e-07;5.88558e-08;1.89737e-08;35.0;36.5;39.6;23.0;23.0;23.99;44.7;1000.46;
06132026-19:40:12;0.133768;0.133767136;0.133767379;0.133767152;0.13376586;0.133767254;0.13376677;0.13376618;0.13376528;0.13376604;8.51242e-08;8.22653e-08;3.51736e-08;1.13969e-07;1.73597e-08;5.35164e-08;4.8e-08;7.70454e-08;6.44981e-08;34.7;36.2;39.5;23.0;23.0;24.39;45.2;998.95;
06142026-12:21:46;0.134259;0.134258335;0.134258478;0.134258323;0.134256707;0.134258435;0.13425795;0.13425689;0.13425655;0.13425704;1.68668e-07;5.50097e-08;7.55822e-08;1.32344e-07;2.01534e-08;5.77581e-08;2.78036e-07;4.58694e-08;2.57682e-08;36.0;37.5;40.8;23.0;23.0;25.64;43.2;997.09;
06132026-20:12:12;0.136337;0.136336255;0.136336217;0.136336144;0.136334795;0.136336172;0.13633573;0.13633481;0.13633423;0.13633497;4.33364e-08;4.41797e-08;7.34107e-08;1.07732e-07;3.64e-08;1.21655e-07;2.27104e-07;3.2249e-08;1.26491e-08;34.8;36.3;39.5;23.0;23.0;24.03;44.9;999.08;
06142026-11:40:09;0.13683;0.136829257;0.136829455;0.136829268;0.136827652;0.136829432;0.13682899;0.13682771;0.13682762;0.13682819;6.50269e-08;3.36786e-08;9.34917e-08;7.2767e-08;8.03492e-09;8.31865e-08;1.97949e-07;6.85274e-08;2.56125e-08;36.1;37.7;40.8;23.0;23.0;25.82;43.0;997.17;
06142026-11:27:20;0.13764;0.137639269;0.137639418;0.137639201;0.137637582;0.137639376;0.13763898;0.13763761;0.13763757;0.13763825;4.97644e-08;4.55686e-08;1.07783e-07;8.28072e-08;2.16481e-08;7.31027e-08;1.76363e-07;3.38231e-08;4e-09;36.0;37.6;40.8;23.0;23.0;25.67;43.1;997.39;
06142026-07:42:19;0.139603;0.139602184;0.139602389;0.139602282;0.139600682;0.139602402;0.13960198;0.1396008;0.13960049;0.13960118;7.5464e-08;4.14187e-08;6.55868e-08;8.20088e-08;1.89673e-08;7.11618e-08;1.66325e-07;3.92938e-08;3.82623e-08;35.7;37.2;40.4;23.0;23.0;25.38;43.4;998.31;
06142026-02:57:25;0.141245;0.141244208;0.141244329;0.141244241;0.141242502;0.141244222;0.14124394;0.14124259;0.14124246;0.14124331;8.46071e-08;6.33878e-08;1.64833e-07;1.32901e-07;1.09618e-08;3.61109e-08;1.81262e-07;6.6453e-08;3.2619e-08;35.2;36.5;39.7;23.0;23.0;24.17;44.1;997.29;
06142026-10:57:36;0.142798;0.142797199;0.142797352;0.142797202;0.142795688;0.142797384;0.142797;0.14279569;0.14279552;0.14279615;3.75013e-08;4.70981e-08;6.69005e-08;2.28088e-08;1.74011e-08;7.91454e-08;2.51189e-07;1.93907e-08;1.72047e-08;36.1;37.7;40.9;23.0;23.0;25.83;42.8;997.38;
06132026-20:15:25;0.142876;0.142875171;0.142875237;0.142875171;0.142873636;0.142875158;0.14287474;0.14287375;0.14287311;0.14287394;4.92307e-08;8.63186e-08;5.65439e-08;1.856e-07;9.6e-09;4.73286e-08;2.19144e-07;7.4027e-08;4.75815e-08;34.9;36.3;39.5;23.0;23.0;23.77;45.0;999.2;
06142026-05:21:28;0.144318;0.144317121;0.144317431;0.144317239;0.144315703;0.144317296;0.1443168;0.14431569;0.14431537;0.14431629;1.62451e-07;7.59391e-08;6.75636e-08;9.54924e-08;2.31983e-08;2.6533e-08;2.04411e-07;4.60435e-08;2.24499e-08;35.3;36.7;39.9;23.0;23.0;24.68;44.0;997.6;
06132026-23:44:25;0.144443;0.14444207;0.14444236;0.144442223;0.144440475;0.144442248;0.1444418;0.14444066;0.14444019;0.14444123;8.86281e-08;3.86587e-08;3.93073e-08;1.31207e-07;1.11247e-08;4.66476e-08;1.22376e-07;5.67803e-08;7.16659e-08;35.2;36.6;39.7;23.0;23.0;24.37;44.5;999.03;
06142026-08:36:44;0.145358;0.145357133;0.145357376;0.14535712;0.145355263;0.145357277;0.14535694;0.14535513;0.14535544;0.14535621;4.37553e-08;3.34904e-08;9.67269e-08;1.64558e-07;2.87291e-08;4.26146e-08;2.24767e-07;4.36348e-08;4.42719e-08;35.9;37.4;40.6;23.0;23.0;24.72;43.0;998.27;
06142026-07:29:31;0.145502;0.145501235;0.145501413;0.145501249;0.145499552;0.145501341;0.14550089;0.14549964;0.14549949;0.14550015;8.9698e-08;6.94822e-08;2.03078e-07;8.40033e-08;3.25675e-08;8.56971e-08;8.97998e-08;6.31189e-08;3.09839e-08;35.7;37.1;40.3;23.0;23.0;25.28;43.5;998.09;
06142026-12:15:22;0.145862;0.145861223;0.145861456;0.145861271;0.145859536;0.14586135;0.14586087;0.14585964;0.1458596;0.14585992;4.21474e-08;6.23964e-08;4.25339e-08;1.5149e-07;3.23394e-08;6.88767e-08;7.90949e-08;5.3066e-08;4.62169e-08;36.0;37.5;40.8;23.0;23.0;25.56;43.2;997.24;
06142026-05:31:04;0.147287;0.147286171;0.14728642;0.147286204;0.14728453;0.147286291;0.14728577;0.14728462;0.1472845;0.14728521;5.14839e-08;5.60006e-08;2.45281e-08;6.48031e-08;4.29446e-08;1.41421e-07;2.26239e-07;5.41849e-08;5.03587e-08;35.3;36.7;39.9;23.0;23.0;24.95;43.9;997.76;
06142026-05:56:41;0.14767;0.147669143;0.147669431;0.147669291;0.147667613;0.147669306;0.14766889;0.14766746;0.14766758;0.14766821;7.19236e-08;8.33642e-08;1.99433e-08;1.28673e-07;1.7659e-08;5.9127e-08;4.13212e-07;6.11882e-08;3.65513e-08;35.5;36.9;40.0;23.0;23.0;25.22;43.6;997.66;
06142026-04:59:03;0.148037;0.148036135;0.148036393;0.148036244;0.148034601;0.148036286;0.14803577;0.14803454;0.14803456;0.14803522;1.0336e-07;5.20215e-08;6.07385e-08;9.41454e-08;3.18534e-08;1.11821e-07;9.6e-08;5.31413e-08;1.6e-08;35.3;36.7;39.9;23.0;23.0;24.95;43.9;997.85;
06132026-20:44:13;0.148226;0.148225179;0.148225212;0.148225162;0.148223663;0.148225111;0.14822472;0.14822401;0.14822346;0.14822401;1.65454e-08;4.92089e-08;3.00707e-08;3.80768e-08;2.11981e-08;5.41849e-08;2.60185e-07;3.96989e-08;1.6e-08;34.8;36.3;39.4;23.0;23.0;24.27;44.8;999.71;
06142026-05:37:28;0.150043;0.150042121;0.150042387;0.15004224;0.150040572;0.150042274;0.15004185;0.1500406;0.1500407;0.15004115;2.79845e-08;3.8344e-08;1.19169e-07;1.06297e-07;3.14744e-08;8.06474e-08;2.04411e-07;4.66476e-08;4.07922e-08;35.4;36.7;39.9;23.0;23.0;25.04;43.8;997.54;
06142026-04:11:02;0.150402;0.150401099;0.150401365;0.150401166;0.150399519;0.150401274;0.15040081;0.15039938;0.15039958;0.15040026;7.56537e-08;4.36092e-08;5.56093e-08;1.14609e-07;4.41995e-08;6.09918e-08;2.74036e-07;3.31059e-08;3.86782e-08;35.4;36.7;39.9;23.0;23.0;24.41;44.1;997.5;
06142026-02:41:25;0.154931;0.154930096;0.154930394;0.154930182;0.154928552;0.154930233;0.15492972;0.15492896;0.15492864;0.15492924;2.557e-08;6.55818e-08;3.75516e-08;1.10128e-07;3.71376e-08;5.70614e-08;1.94977e-07;6.11228e-08;4.40908e-08;35.1;36.4;39.6;23.0;23.0;24.74;44.4;997.57;
06142026-03:58:13;0.155173;0.155172102;0.155172353;0.155172135;0.155170754;0.155172188;0.15517175;0.15517071;0.15517063;0.15517124;4.14557e-08;2.08731e-08;7.77289e-08;1.36024e-07;2.95296e-08;6.44981e-08;1.31453e-07;5.27636e-08;3.32265e-08;35.3;36.6;39.8;23.0;23.0;25.03;44.0;996.92;
06142026-03:42:13;0.155296;0.155295067;0.155295403;0.155295168;0.15529368;0.15529519;0.1552948;0.15529348;0.15529358;0.15529424;6.99513e-08;3.22678e-08;8.24315e-09;7.94405e-08;4.49649e-08;1.08701e-07;2.36609e-07;6.82935e-08;2.48193e-08;35.2;36.5;39.8;23.0;23.0;24.6;44.3;997.08;
06142026-07:23:06;0.159864;0.159863211;0.159863364;0.159863246;0.159861357;0.159863269;0.15986279;0.15986133;0.15986147;0.15986203;3.22585e-08;4.07303e-08;8.38835e-08;1.25409e-07;1.22963e-08;1.03034e-07;1.80997e-07;4.17612e-08;2.78568e-08;35.7;37.1;40.3;23.0;23.0;25.15;43.6;997.92;
06132026-20:53:49;0.160572;0.160571105;0.160571312;0.160571105;0.160569408;0.160571113;0.16057054;0.16056959;0.16056907;0.16057001;3.16174e-08;2.22939e-08;9.01291e-08;3.55055e-08;4.43865e-08;7.46726e-08;1.00519e-07;6.3435e-08;6.74092e-08;34.9;36.3;39.4;23.0;23.0;24.06;45.1;999.9;
06132026-22:08:22;0.162735;0.162734108;0.162734277;0.162734107;0.162732458;0.162734098;0.16273364;0.16273275;0.16273205;0.16273297;6.67628e-08;3.09093e-08;4.83366e-08;1.28545e-07;3.07441e-08;1.6e-08;2.79786e-07;4.71593e-08;3.13688e-08;35.0;36.4;39.6;23.0;23.0;24.61;44.8;1000.14;
06142026-01:53:23;0.165063;0.165062054;0.165062238;0.165062059;0.165060476;0.165062029;0.16506173;0.16506045;0.16505985;0.16506109;7.91034e-08;5.18287e-08;3.65913e-08;1.41785e-07;3.13471e-08;2.15407e-08;1.44e-07;6.24179e-08;2.60768e-08;35.1;36.3;39.5;23.0;23.0;24.3;44.5;997.55;
06132026-19:53:00;0.165078;0.1650771;0.16507716;0.165076901;0.165075393;0.165077012;0.16507652;0.16507572;0.16507471;0.16507581;4.60515e-08;1.13861e-07;1.80523e-07;1.21385e-07;3.75734e-08;6.9685e-08;8.97998e-08;5.88558e-08;2.87054e-08;34.8;36.2;39.5;23.0;23.0;23.75;45.2;999.2;
06142026-08:43:09;0.167127;0.167126092;0.167126322;0.167126173;0.167124122;0.167126211;0.16712568;0.1671243;0.16712374;0.16712504;5.04788e-08;3.75948e-08;8.39695e-08;7.9058e-08;3.85922e-08;7.02567e-08;1.26712e-07;4.38178e-08;2.33238e-08;35.9;37.4;40.6;23.0;23.0;25.02;43.4;998.24;
06142026-11:11:20;0.168404;0.168403145;0.168403423;0.168403121;0.168401156;0.168403219;0.16840277;0.16840135;0.1684006;0.16840208;6.43933e-08;2.32809e-08;2.66446e-08;1.47861e-07;2.42041e-08;8.67179e-08;2.96958e-07;4.27083e-08;5.26878e-08;36.0;37.6;40.8;23.0;23.0;25.26;43.2;997.44;
06142026-11:43:21;0.168764;0.168763186;0.168763305;0.168763057;0.168761104;0.168763206;0.16876281;0.16876146;0.16876087;0.16876192;4.45283e-08;5.80677e-08;6.40761e-08;8.48165e-08;1.9602e-08;6.56049e-08;3.10638e-07;7.41889e-08;3.61109e-08;36.1;37.7;40.9;23.0;23.0;25.83;43.0;997.27;
06142026-09:37:34;0.169817;0.169816074;0.169816245;0.169816166;0.169814406;0.169816227;0.16981583;0.16981458;0.16981385;0.16981513;6.64747e-08;5.68062e-08;1.40721e-07;1.01567e-07;1.3842e-08;9.93177e-08;1.22376e-07;4.31741e-08;2.92575e-08;36.0;37.5;40.7;23.0;23.0;25.7;43.0;997.49;
06142026-00:38:50;0.170005;0.170004084;0.170004321;0.170004097;0.170002495;0.170004066;0.17000369;0.1700027;0.17000169;0.1700031;6.81285e-08;2.44145e-08;5.54545e-08;1.2326e-07;3.15125e-08;4.70744e-08;1.43052e-07;3.91918e-08;5.62139e-08;35.1;36.3;39.5;23.0;23.0;24.56;44.7;998.66;
06132026-21:29:02;0.170151;0.170149997;0.170150206;0.170150044;0.17014836;0.170150014;0.17014947;0.17014892;0.17014745;0.17014903;5.16971e-08;1.68851e-07;5.03409e-08;8.81626e-08;5.1923e-09;6.11228e-08;1.51789e-07;6.04649e-08;2.48193e-08;34.8;36.3;39.4;23.0;23.0;24.41;45.0;1001.55;
06142026-07:19:54;0.170495;0.17049409;0.170494336;0.170494101;0.170492141;0.170494195;0.17049371;0.17049231;0.17049181;0.17049303;2.11536e-08;7.22907e-08;3.18348e-08;1.2935e-07;1.11964e-08;3.2249e-08;2.78036e-07;7.02567e-08;1.49666e-08;35.7;37.1;40.3;23.0;23.0;25.11;43.6;997.8;
06142026-00:45:14;0.171645;0.17164416;0.171644191;0.171644194;0.171642219;0.171643987;0.17164374;0.17164254;0.17164142;0.17164308;3.97907e-08;1.03664e-07;3.27436e-08;8.85831e-08;2.40799e-08;9.45304e-08;2.50647e-07;1.6e-08;2.63818e-08;35.1;36.4;39.5;23.0;23.0;24.02;44.6;998.76;
06132026-20:37:49;0.173099;0.173098031;0.173098231;0.173098009;0.17309642;0.173098025;0.17309752;0.17309657;0.17309554;0.17309676;8.57536e-08;4.55236e-08;6.74993e-08;8.81848e-08;4.26783e-08;6.4e-08;1.73966e-07;5.4626e-08;4.4e-08;34.8;36.2;39.5;23.0;23.0;24.61;45.0;999.5;
06142026-11:30:32;0.174305;0.174304148;0.174304264;0.174304195;0.174302147;0.174304188;0.17430372;0.17430226;0.17430161;0.17430294;3.59297e-08;2.46962e-08;3.52372e-08;1.24718e-07;2.4552e-08;1.07443e-07;1.26712e-07;6.58483e-08;2.28035e-08;36.1;37.6;40.8;23.0;23.0;25.7;43.1;997.38;
06142026-01:46:58;0.177049;0.177048084;0.177048279;0.177048117;0.177046354;0.177048055;0.17704765;0.17704677;0.17704549;0.17704702;5.16652e-08;3.51669e-08;7.79984e-08;7.58615e-08;4.2079e-08;5.53534e-08;3.33227e-07;3.97995e-08;2.72764e-08;35.0;36.3;39.4;23.0;23.0;24.63;44.8;997.82;
06142026-10:12:47;0.177179;0.177178148;0.177178264;0.177178044;0.177176139;0.177178095;0.17717767;0.17717637;0.17717563;0.17717691;5.67022e-08;8.42152e-08;7.06327e-08;7.24414e-08;1.22898e-08;7.46726e-08;2.63317e-07;3.77359e-08;1.41421e-08;35.9;37.4;40.6;23.0;23.0;25.55;43.2;997.51;
06132026-19:20:04;0.180128;0.18012717;0.180127082;0.180127048;0.180125345;0.180126873;0.18012653;0.18012552;0.18012431;0.18012558;4.00063e-08;7.4313e-08;9.93308e-08;9.21681e-08;2.51921e-08;2.05913e-08;2.09724e-07;8.07465e-08;1.67332e-08;34.8;36.2;39.5;23.0;23.0;23.91;45.0;999.03;
06142026-02:06:11;0.180369;0.180368073;0.180368234;0.180368036;0.18036624;0.180367992;0.18036755;0.18036641;0.18036547;0.18036702;4.40464e-08;3.87493e-08;4.58101e-08;1.41903e-07;3.32686e-08;1.10164e-07;2.9267e-07;4.11825e-08;4.26146e-08;35.1;36.3;39.5;23.0;23.0;24.44;44.8;997.1;
