date;source;3458b;3459x;3458ff;2002ltc;d1281;h34420a;h34401;k2001;k2001m;sdev;sdev2;sdev3;sdev4;sdev5;sdev6;sdev7;sdev8;sdev9;temp;temp2;temp3;temp4;temp5;roomtemp;roomr;roomp;
date;source;3458b;3459x;3458ff;2002ltc;d1281;h34420a;h34401;k2001;k2001m;sdev;sdev2;sdev3;sdev4;sdev5;sdev6;sdev7;sdev8;sdev9;temp;temp2;temp3;temp4;temp5;roomtemp;roomr;roomp;
06132026-11:21:07;-2.06158;-2.06158129;-2.06158029;-2.06158121;-2.06158551;-2.061584;-2.0615796;-2.0615934;-2.0615771;-2.061573;34.2;35.6;38.9;23.0;23.0;23.030;45.4;1001.25;
06132026-11:23:00;-0.950662;-0.950662883;-0.950662783;-0.950662917;-0.95066597;-0.9506654;-0.9506627;-0.9506717;-0.9506562;-0.9506604;34.2;35.6;38.9;23.0;23.0;23.000;45.4;1001.27;
06132026-11:23:26;-0.950662;-0.950663198;-0.950662403;-0.950663039;-0.95066599;-0.9506655;-0.950662;-0.9506717;-0.9506562;-0.9506605;34.2;35.6;38.9;23.0;23.0;23.000;45.4;1001.28;
06132026-11:25:19;0.013095;0.0130945841;0.0130941757;0.0130953359;0.01309304;0.0130919;0.0130947;0.013089;0.0130927;0.0130925;34.2;35.6;38.8;23.0;23.0;23.000;45.4;1001.25;
06132026-11:25:46;0.013095;0.013095197;0.0130943905;0.0130951609;0.01309292;0.0130921;0.0130954;0.013089;0.0130928;0.0130925;34.2;35.6;38.8;23.0;23.0;23.000;45.4;1001.22;
06132026-11:27:39;0.163099;0.163098906;0.163098029;0.163099356;0.16309687;0.1630965;0.1630983;0.1630967;0.1630994;0.1630962;34.2;35.6;38.8;23.0;23.0;22.960;45.4;1001.21;
06132026-11:28:05;0.163099;0.163098889;0.163098343;0.163099268;0.16309696;0.1630959;0.1630987;0.1630942;0.163099;0.1630963;34.2;35.6;38.8;23.0;23.0;22.950;45.5;1001.25;
06132026-11:29:58;1.551486;1.55148633;1.55148434;1.55148678;1.55148374;1.5514835;1.5514813;1.5514863;1.5514888;1.5514817;34.3;35.6;38.8;23.0;23.0;22.970;45.5;1001.31;
06132026-11:30:24;1.551486;1.55148601;1.55148465;1.55148645;1.55148404;1.5514831;1.5514817;1.5514851;1.5514888;1.5514815;34.3;35.6;38.8;23.0;23.0;22.950;45.5;1001.26;
06132026-11:32:17;0.504232;0.504232062;0.504230829;0.504232048;0.50423019;0.5042287;0.5042307;0.5042266;0.5042525;0.5042289;34.3;35.6;38.8;23.0;23.0;22.930;45.5;1001.31;
